imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certifcation
tt0185183,0.0,/hqJfW8G8FL28rckFHuCoKPecpG9.jpg,,73000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10752, 'name': 'War'}]",,5491.0,en,Battlefield Earth,"In the year 3000, man is no match for the Psychlos, a greedy, manipulative race of aliens on a quest for ultimate profit. Led by the powerful Terl, the Psychlos are stripping Earth clean of its natural resources, using the broken remnants of humanity as slaves. What is left of the human race has descended into a near primitive state. After being captured, it is up to Tyler to save mankind.",10.423,/neMUscYddxr4cP8wnRHRMLcWS0A.jpg,"[{'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 1403, 'logo_path': None, 'name': 'Franchise Pictures', 'origin_country': 'US'}, {'id': 7406, 'logo_path': None, 'name': 'JTP Films', 'origin_country': 'US'}, {'id': 10210, 'logo_path': None, 'name': 'Morgan Creek Productions', 'origin_country': 'US'}, {'id': 19718, 'logo_path': None, 'name': 'Battlefield Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-05-12,29000000.0,118.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,Take Back The Planet,Battlefield Earth,0.0,3.228,679.0,PG-13
tt0185431,0.0,/fYKfPWArkWeMcril9JxhVRP9bYk.jpg,,85000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}]",,9678.0,en,Little Nicky,"After the lord of darkness decides he will not cede his throne to any of his three sons, the two most powerful of them escape to Earth to create a kingdom for themselves. This action closes the portal filtering sinful souls to Hell and causes Satan to wither away. He must send his most weak but beloved son, Little Nicky, to Earth to return his brothers to Hell.",32.323,/AudA8gnTWSBWXBHSBHnr3HHUXXM.jpg,"[{'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 878, 'logo_path': '/e2AZdsQdkhN0qJhoN4TMYiVPLyb.png', 'name': 'Happy Madison Productions', 'origin_country': 'US'}, {'id': 1565, 'logo_path': None, 'name': 'Avery Pix', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-11-10,58292295.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Be unafraid. Be very unafraid.,Little Nicky,0.0,5.876,1516.0,PG-13
tt0186045,0.0,/a7dYlan85gcc8fyMGpPQugsTFXd.jpg,,6000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",,25166.0,en,Drowning Mona,"The recently deceased Mona Dearly was many things: an abusive wife, a domineering mother, a loud-mouthed neighbor and a violent malcontent. So when her car and corpse are discovered in the Hudson River, police Chief Wyatt Rash immediately suspects murder rather than an accident. But, since the whole community of Verplanck, N.Y., shares a deep hatred for this unceasingly spiteful woman, Rash finds his murder investigation overwhelmed with potential suspects.",8.806000000000001,/iuN2SXCGPIlC7pAPCOzqAdeaDji.jpg,"[{'id': 14589, 'logo_path': '/5WrEKsyGdTfT3T075EukSoIuxSU.png', 'name': 'Code Entertainment', 'origin_country': 'US'}, {'id': 37498, 'logo_path': None, 'name': 'Neverland Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-03-03,15427192.0,96.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"The death of Mona Dearly wasn't so much a whodunnit, as a who didn't.",Drowning Mona,0.0,5.552,135.0,PG-13
tt0186151,0.0,/3N6iWYfL5spmk18d4s7rl4N89Pg.jpg,,31000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,10559.0,en,Frequency,"When a rare phenomenon gives police officer John Sullivan the chance to speak to his father, 30 years in the past, he takes the opportunity to prevent his dad's tragic death.  After his actions inadvertently give rise to a series of brutal murders he and his father must find a way to fix the consequences of altering time.",17.077,/aFuw2yow5Og0e2M7uEHQtpS5GPz.jpg,"[{'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-04-28,68106245.0,118.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The future is listening.,Frequency,0.0,7.195,1404.0,PG-13
tt0186549,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,169586.0,en,The Simian Line,"The Simian Line is an American improvisational film, released in 2001. When Katharine (Lynn Redgrave) throws a party on Halloween, a psychic called Arnita (Tyne Daly) predicts that one of the three couples present at the party will break up by the end of the year. The guests don't take her seriously. Arnita doesn't tell them that she can see a fourth couple at the party, the long dead Mae (Samantha Mathis) and Edward (William Hurt). As days go by, Katharine grows increasingly jealous of her lover Rick (Harry Connick, Jr.), and his flirting with her neighbor Sandra (Cindy Crawford). Sandra is married to Paul (Jamey Sheridan). Marta (Monica Keena) and Billy (Dylan Bruno) are rock musicians who live in the same building as Katharine.",1.546,/zTxnwKKln95VQlIDU0EpTynJO9z.jpg,"[{'id': 4106, 'logo_path': None, 'name': 'Libra Pictures', 'origin_country': 'US'}, {'id': 24002, 'logo_path': None, 'name': 'DaWa Movies', 'origin_country': ''}, {'id': 24003, 'logo_path': None, 'name': 'S.L. Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-11-16,0.0,106.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Does the future lie in the palm of your hand?,The Simian Line,0.0,4.7,3.0,R
tt0186566,0.0,/iTYEfcbLMlU6YsvKPXDRvdmi6ft.jpg,,65000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",http://movies.warnerbros.com/spacecowboys/index.html,5551.0,en,Space Cowboys,"Frank Corvin, ‘Hawk’ Hawkins, Jerry O'Neill and ‘Tank’ Sullivan were hotdog members of Project Daedalus, the Air Force's test program for space travel, but their hopes were dashed in 1958 with the formation of NASA and the use of trained chimps. They blackmail their way into orbit when Russia's mysterious ‘Ikon’ communications satellite's orbit begins to degrade and threatens to crash to Earth.",13.06,/hPzt1bbA1sUDQOl6Vujmyz2hjLN.jpg,"[{'id': 79, 'logo_path': '/tpFpsqbleCzEE2p5EgvUq6ozfCA.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 171, 'logo_path': None, 'name': 'Malpaso Productions', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 1757, 'logo_path': None, 'name': 'Mad Chance', 'origin_country': 'US'}, {'id': 10566, 'logo_path': None, 'name': 'Clipsal Films', 'origin_country': ''}, {'id': 76068, 'logo_path': None, 'name': 'Digital Image Associates', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-08-04,128884132.0,130.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Space will never be the same.,Space Cowboys,0.0,6.361,1136.0,PG-13
tt0186894,0.0,/hZARFbBT4I3svc6TAnaHrhTyKbc.jpg,,35000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,10862.0,en,Bounce,A man switches plane tickets with another man who dies in that plane in a crash. The man falls in love with the deceased one's wife.,8.959,/w7X4M14WV7KrkkvXd64lcLh79sR.jpg,"[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-11-15,36779296.0,106.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Two strangers fell in love. One knew it wasn't by chance.,Bounce,0.0,5.731,337.0,PG-13
tt0186975,0.0,/kqcbwRrUmkcUe6TcFWHMnobVDon.jpg,,9000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,10472.0,en,Down to You,"College coeds in New York City, Al, the son of a celebrity chef, and Imogen, a talented artist, become smitten the second they lay eyes on one another at a bar. However, the road to happiness is not a smooth one. Outside forces, including a predatory porn star who wants to lure Al into her bed, threaten to pull apart the young lovers before their romance has a chance to really flourish.",11.962,/ptvHDZtJxj9kj1unae6ryoXsmud.jpg,"[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-01-21,0.0,91.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,A new comedy about giving first love a second chance.,Down to You,0.0,5.2,205.0,PG-13
tt0187078,0.0,/xPIEzVHER3lCQfZMA9bMtZzH9P0.jpg,,90000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,9679.0,en,Gone in Sixty Seconds,"Upon learning that he has to come out of retirement to steal 50 cars in one night to save his brother Kip's life, former car thief Randall ""Memphis"" Raines enlists help from a few ""boost happy"" pals to accomplish a seemingly impossible feat. From countless car chases to relentless cops, the high-octane excitement builds as Randall swerves around more than a few roadblocks to keep Kip alive.",38.898,/lFsJJjnGcNhewSIM9XBTaHsI2et.jpg,"[{'id': 130, 'logo_path': '/c9dVHPOL3cqCr2593Ahk0nEKTEM.png', 'name': 'Jerry Bruckheimer Films', 'origin_country': 'US'}, {'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-06-09,237202299.0,118.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Ice Cold, Hot Wired.",Gone in Sixty Seconds,0.0,6.386,3678.0,PG-13
tt0187387,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,43914.0,en,Living the Life,"Kata has lived her first fifteen years believing that, although she has an amazing ancestry, the only thing that lies in her future is a broken heart, the symbol of the Ninth Street Gang. She and her lifelong friend Ana are two of the toughest members of their gang, fearing nothing but the loss of each other. Car-jacking, fights, and running from the cops are a daily routine as the girls fight to protect their territory and their reputation. Performing as ""Outrageous Chaos"" in local dance contests provides their only relief, but each night they must return home to the sad reality of their lives.",1.942,,"[{'id': 15650, 'logo_path': None, 'name': 'First Look Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-07-22,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Ana and I have been best friends since fourth grade.,Living the Life,0.0,5.7,3.0,PG-13
tt0187393,0.0,/jSHHUHRcShP6DJbg0H2lO4A8m9x.jpg,,110000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",,2024.0,en,The Patriot,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.",34.886,/fWZd815QxUCUcrWQZwUkAp9ljG.jpg,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 34, 'logo_path': '/GagSvqWlyPdkFHMfQ3pNq6ix9P.png', 'name': 'Sony Pictures', 'origin_country': 'US'}, {'id': 347, 'logo_path': None, 'name': 'Centropolis Entertainment', 'origin_country': 'US'}, {'id': 762, 'logo_path': None, 'name': 'Mutual Film Company', 'origin_country': ''}, {'id': 9269, 'logo_path': None, 'name': 'Global Medien KG', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-06-28,215294342.0,165.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Some things are worth fighting for.,The Patriot,0.0,7.155,3243.0,R
tt0187559,0.0,,,3000000.0,"[{'id': 35, 'name': 'Comedy'}]",,88634.0,en,Playing Mona Lisa,A young pianist is looking for love in all the wrong places once her fiancee drops her. Maybe her flame will be rekindled both for the piano and a new love?,2.195,/cc0jR6Wjk1BqhS08wLqdUgz4I38.jpg,"[{'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-05-01,0.0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"The fine art of love, sex and moving on.",Playing Mona Lisa,0.0,6.0,5.0,R
tt0187696,0.0,/aI1lLZN55FTGrG5N67yIE2OuJUd.jpg,"{'id': 8412, 'name': 'Anatomy Collection', 'poster_path': '/aTwYyzXQJVrUt50hReNJ8nvOYgo.jpg', 'backdrop_path': '/pef8G27XlNqg9ZpURR3MCABC8fV.jpg'}",0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,1698.0,de,Anatomie,"Medical student Paula Henning wins a place at an exclusive Heidelberg medical school. When the body of a young man she met on the train turns up on her dissection table, she begins to investigate the mysterious circumstances surrounding his death, and uncovers a gruesome conspiracy perpetrated by an Antihippocratic secret society operating within the school.",9.066,/hZgnRhrOkmjjod5u3umbw4y08kX.jpg,"[{'id': 161, 'logo_path': None, 'name': 'Claussen+Wöbke Filmproduktion', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2000-02-03,0.0,103.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}]",Released,Some study. Some are studied.,Anatomy,0.0,6.0,230.0,R
tt0187750,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,214094.0,en,Primary Suspect,"On a personal mission to destroy his wife killer, a Denver cop (William Baldwin) joins a rogue operation that goes bad, finds himself under suspicion of murder yet still manages to restart his life.",0.901,/9sc1OXGhHoqnXVZGW3LQ49JlJxm.jpg,[],[],2000-05-12,0.0,91.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,There Is Nothing Colder Than The Truth,Primary Suspect,0.0,4.0,2.0,R
tt0189998,0.0,/cKKhk85c1TZSYy6ZF94QpUH8bRw.jpg,,8000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,10873.0,en,Shadow of the Vampire,"Director F.W. Murnau makes a Faustian pact with a vampire to get him to star in his 1922 film ""Nosferatu.""",9.122,/ooe8qfwSvmFdlf6FtSFaqErdM8g.jpg,"[{'id': 288, 'logo_path': '/wdmwQuV4R1MIr8A78izZkC184uC.png', 'name': 'BBC Films', 'origin_country': 'GB'}, {'id': 831, 'logo_path': None, 'name': 'Saturn Films', 'origin_country': 'US'}, {'id': 62927, 'logo_path': None, 'name': 'Long Shot Pictures', 'origin_country': ''}, {'id': 74787, 'logo_path': None, 'name': 'Pilgrim Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'LU', 'name': 'Luxembourg'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-05-15,8279017.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,An Unspeakable Horror. A Creative Genius. Captured For Eternity.,Shadow of the Vampire,0.0,6.689,456.0,R
tt0190138,0.0,/8k6dGZzXy788rj6DJepl781WlpU.jpg,"{'id': 103577, 'name': 'The Whole Nine/Ten Yards Collection', 'poster_path': '/m6tkyCcOm4wzklAvsT0jyaM5mgY.jpg', 'backdrop_path': '/ttaiuuOHjYLTszcbADBZImqRK5H.jpg'}",41300000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,2069.0,en,The Whole Nine Yards,"After a mobster agrees to cooperate with an FBI investigation in order to stay out of prison, he's relocated by the authorities to a life of suburban anonymity as part of a witness protection program. It's not long before a couple of his new neighbours figure out his true identity and come knocking to see if he'd be up for one more hit—suburban style.",19.329,/r4FvRHW1J9FAOnCYchZ7QanQ04e.jpg,"[{'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 1403, 'logo_path': None, 'name': 'Franchise Pictures', 'origin_country': 'US'}, {'id': 10210, 'logo_path': None, 'name': 'Morgan Creek Productions', 'origin_country': 'US'}, {'id': 51772, 'logo_path': None, 'name': 'Nine Yards Productions', 'origin_country': ''}, {'id': 53013, 'logo_path': None, 'name': 'Rational Packaging Company', 'origin_country': ''}, {'id': 53014, 'logo_path': None, 'name': 'Lansdown Films', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-02-18,106371651.0,98.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,"In the heart of suburbia, a hit man with heart has just moved in.",The Whole Nine Yards,0.0,6.456,1531.0,R
tt0190374,0.0,/6EkMUU6qkdASRvZbnhqsd1dRGqR.jpg,"{'id': 106498, 'name': 'Dungeons & Dragons Collection', 'poster_path': '/tb70wYUa474fdfZSPj8CH6Ua6F9.jpg', 'backdrop_path': '/kyZAh3lWmoJDguS54XxKrRUpaZF.jpg'}",35000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",,11849.0,en,Dungeons & Dragons,"The Empire of Izmer is a divided land: elite magicians called “mages” rule while lowly commoners are powerless. When Empress Savina vows to bring equality and prosperity to her land, the evil mage Profion plots to depose her.",19.009,/bbVFeTA4vv7gqXb8dPzxTg9j2gr.jpg,"[{'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 1885, 'logo_path': '/tXMFoE8AtNdnFzWOW0aCLwl7xxS.png', 'name': 'Silver Pictures', 'origin_country': 'US'}, {'id': 8933, 'logo_path': None, 'name': 'Sweetpea Entertainment', 'origin_country': ''}, {'id': 10828, 'logo_path': None, 'name': 'MDP Worldwide', 'origin_country': ''}, {'id': 11345, 'logo_path': '/xhnnHfsqEimD4r0QeUz3GSvcv73.png', 'name': 'Stillking Films', 'origin_country': 'CZ'}, {'id': 106726, 'logo_path': None, 'name': 'Behaviour Worldwide', 'origin_country': ''}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-12-08,15185241.0,107.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,This is no game,Dungeons & Dragons,0.0,4.271,478.0,PG-13
tt0190398,0.0,/twosthVwLLgBEKoFnEhfq0L3M14.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",,107277.0,es,Flight of Fancy,"A young single mother, Mercedes, is about to marry solid, dependable Frank, when a dashing aviator, Clay, comes into her life. But when pilot Clay crash-lands on a small, remote island he sends the inhabitants into a tailspin.",1.824,/6ZIcQoZSafk58JrEMIaFWpZka6Z.jpg,"[{'id': 1093, 'logo_path': '/7GreTaRypmbOBoFYoCCRkYH3Wvc.png', 'name': 'Shoreline Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'PR', 'name': 'Puerto Rico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-08-06,0.0,96.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Defy your spirit.,Flight of Fancy,0.0,5.167,3.0,PG
tt0190524,0.0,/brJB8cOD3BhCYHgxyChYdZglBz3.jpg,"{'id': 109082, 'name': 'Left Behind Collection', 'poster_path': '/x22nc44hxDESi7KTWRGdRFZ9kQ.jpg', 'backdrop_path': '/hntZokJYwv4ZQJs16h3ldq60nCI.jpg'}",0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,37302.0,en,Left Behind: The Movie,"Rayford Steele is an airline pilot whose relationship with his wife has gone sour;he ponders having an affair with an attractive flight attendant, Hattie Durham. In the midst of a flight to London, a number of their passengers mysteriously disappear, and chaos takes hold as a number of vehicles on the ground and in the air are suddenly unmanned. Meanwhile, Buck Williams, a television journalist, is pondering the rash of sudden disappearances as he works on a report about Dr. Chaim Rosenzweig, an Israeli scientist who has devised a formula that would make any soil on earth easy to cultivate. However, Buck wonders if there's more to Rosenzweig than he first imagined when he discovers the doctor is in cahoots with two multi-millionaires who plan to broker the invention to promote their own agenda of international domination.",9.797,/5kT3kifA8Xwkjm1YmSubTw1GwK0.jpg,"[{'id': 2969, 'logo_path': None, 'name': 'Namesake Entertainment', 'origin_country': ''}, {'id': 3226, 'logo_path': '/pm7oWzoYi9RrSQmCQnFPMEnAFkW.png', 'name': 'Cloud Ten Pictures', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2000-10-30,0.0,100.0,"[{'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}]",Released,The Future Is Clear.,Left Behind: The Movie,0.0,4.24,100.0,PG-13
tt0190590,0.0,/1RPVOG3gPWtZAuXhvgJVbh9aabP.jpg,,26000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,134.0,en,"O Brother, Where Art Thou?","In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them. On their journey they come across many comical characters and incredible situations. Based upon Homer's 'Odyssey'.",26.286,/2YztYilviFCYcEtDAnrOstUWGie.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}, {'id': 10163, 'logo_path': '/16KWBMmfPX0aJzDExDrPxSLj0Pg.png', 'name': 'Working Title Films', 'origin_country': 'GB'}, {'id': 113521, 'logo_path': '/fF4xLqMQ0C6Laql7HpzRnvn8hfi.png', 'name': 'StudioCanal', 'origin_country': 'GB'}, {'id': 171134, 'logo_path': None, 'name': 'Blind Bard Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2000-08-30,71870729.0,107.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,They have a plan... but not a clue.,"O Brother, Where Art Thou?",0.0,7.32,3430.0,PG-13
tt0190865,0.0,/gPMYhwogEWMeUWqL0JJkSuwcafk.jpg,,75000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,11678.0,en,Vertical Limit,"Trapped near the summit of K2, the world's second-highest mountain, Annie Garrett radios to base camp for help. Brother Peter hears Annie's message and assembles a team to save her and her group before they succumb to K2's unforgiving elements. But, as Annie lays injured in an icy cavern, the rescuers face several terrifying events that could end the rescue attempt -- and their lives.",31.427,/kpqQUEi8eAyYHMDFACf6YlnPIu7.jpg,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 9269, 'logo_path': None, 'name': 'Global Medien KG', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-12-08,215663859.0,124.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Urdu', 'iso_639_1': 'ur', 'name': 'اردو'}]",Released,Hold your breath.,Vertical Limit,0.0,6.002,860.0,PG-13
tt0191037,0.0,/3Xa2dtCHkCuzGQm8z2q0QjXQoUO.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,51179.0,en,Circus,"Bruno, a sadistic criminal, wants clever con man Leo out of the way. Leo and his equally clever wife, Lily, are up to something. So too is Julius: he hires Leo to kill Gloria, Julius's wife. Leo does it, but then Julius shows up with the murder on tape, saying Gloria isn't his wife - it's blackmail. Leo's bookie, Troy, is also closing in, wanting to be paid. Bruno and Lily as well as Bruno and Julius have their own scams running, and Leo is their target. Maybe Leo can get Troy off his back, avoid Moose (Bruno's huge enforcer), send Gloria's corpse out of England, turn the tables on Bruno's murderous brother Caspar, and outfox Lily. Or is Lily his fox? It's a three-ring circus.",3.28,/ueuu6NbMuypthtEFXOM4hOIRpu7.jpg,"[{'id': 8993, 'logo_path': None, 'name': 'Film Development Corporation', 'origin_country': ''}, {'id': 58257, 'logo_path': None, 'name': 'Circus Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-05-05,14693.0,95.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A Stylish Brit Thriller,Circus,0.0,5.0,23.0,R
